leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,matches,win_rt,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,status
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,9c4m-A9pR8OcDZObVPWER3bPxfT-nZNUIDTpSzBGeiQ6OQ,쪼렙이다말로하자,1644,900,798,True,False,False,False,1698,0.5300353356890459,9c4m-A9pR8OcDZObVPWER3bPxfT-nZNUIDTpSzBGeiQ6OQ,A36uiPejeTR2gC_gSukPwWzlLZ2sUmvniqGN2bpFpB9b,alv2DWzNFI1ENQTHSqJ6qq0lNKYQfiJwxaJ3uxna8S35g06jJ4AArnESAUiTgvW2QdvxWUSJBbpKQQ,쪼렙이다말로하자,588.0,1633426514000.0,513.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,l3rb1MFE1niulYiKv3_iVRs-DLtWxYx78AL3kPQUH5In1ME,BRO Hoya,1432,411,329,True,False,False,False,740,0.5554054054054054,l3rb1MFE1niulYiKv3_iVRs-DLtWxYx78AL3kPQUH5In1ME,a88z5hluQZyUYSOAAmRMsiVUVdesMSTDlnpQybrhx7kHLeo,gxgvEsQApWB3HIiahee3WGYgY25ukt7gugfhy3zgmTOhrmvzleSo54w0zDDlHbyiZvv_w2rz6o7spg,BRO Hoya,4295.0,1633490695000.0,199.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,APY4jcjbzJDEKXSXpTdzijO8PB1iM9IKifid_GCmsXS49z4jsjgqKDG_6g,못 찾을 외딴곳에,1401,754,656,True,False,False,False,1410,0.5347517730496454,APY4jcjbzJDEKXSXpTdzijO8PB1iM9IKifid_GCmsXS49z4jsjgqKDG_6g,qQ4KSnKGOUAOx2REZJ4eMiqm09xsM3ASBFIZp4603w8A3i330hHUPzdi,nKJmyy1JJmcFWIJFOMOxG4WcT8roU09OlPChgDjDV7yf0XKJAdoRTwLhmnKK8zEFXahl0ZHKExHU9g,못 찾을 외딴곳에,25.0,1633420194000.0,138.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lgywzY3QbLlUyjguGLNOj8ixjmEFfAL2Z_lZmEz9l-3MZnE,DRX Kingen00,1393,691,596,True,False,False,True,1287,0.5369075369075369,lgywzY3QbLlUyjguGLNOj8ixjmEFfAL2Z_lZmEz9l-3MZnE,TWdo0TEm-7RoUVq8-GXYJseSLoV_GO8qFfCLpm9CT7XuTJQ,3E9rnBq_iUB11j77MJSSR26fRfTrI5xKVZN146ND0mftq9ixHu7ngj8MrjrtkCF4wg-Gk2PBRQJFUQ,DRX Kingen00,4556.0,1633588095000.0,600.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,DvrWMf5MTWs83jo5q_6yFGDmw0jHkefxcFSmvNmNY1z-6DI,Let me sup,1342,954,865,True,False,False,False,1819,0.5244639912039583,DvrWMf5MTWs83jo5q_6yFGDmw0jHkefxcFSmvNmNY1z-6DI,JiD85qr3eQlGi62yssFEJI3WyUh_BDYqJ0wAKezMnLF474g,ioMVdITHQ9lBGKhqqnRQl_YparfQIedp4lyBvDtMy0XqN-bC4uhNDeqKXvCJoO5oAjms9QiRgGsqfw,Let me sup,5063.0,1633289808303.0,246.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,o5TzCDpj1bP09NabPPMbVFXvv4TR3xErRMrEaHueC-KeJD8c2nxOhmgxGA,우제우스,1340,624,536,True,False,False,False,1160,0.5379310344827586,o5TzCDpj1bP09NabPPMbVFXvv4TR3xErRMrEaHueC-KeJD8c2nxOhmgxGA,AZJk6nHP4kFN5Kq3czEwrq_-YMvq-z3CZqHn8GXbMx9PHYumcgWBBkbU,f0URm1JbqswQIIdzahUnRnCmZezRUvjLfOu7g1bUymT3oSHDkP7QDE9i6uZBkBLTB-VSVlIVhw2gMw,우제우스,28.0,1633479073000.0,123.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Q4nCFA1p8w1_i8yuOGUSRh2AkYoeobzKfRMMjoUQ9ebuFgM,GGGori,1328,437,351,True,False,False,False,788,0.5545685279187818,Q4nCFA1p8w1_i8yuOGUSRh2AkYoeobzKfRMMjoUQ9ebuFgM,GKpEYERNW1p4In3h28wOVHa_l9-XdVyM__WLFkjaIcuSdlo,M0HG4F_LfcOz-9oC_KOMrf45cBz6LJo0ijwGyDdYDPBIOMK4cKuAa9TtB7ZZ9yvgwazFTWSerE4_wA,GGGori,4568.0,1633490731000.0,313.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,SYOSvJasEmzCz3oh5DMBWQOlus5Gmik2m3j0zC23dnNeRXc,갱붕이,1322,1127,1043,True,False,False,False,2170,0.5193548387096775,SYOSvJasEmzCz3oh5DMBWQOlus5Gmik2m3j0zC23dnNeRXc,rg_kutMkTwf87p4b0ZXvVVxrx_VQpZosFcoHqjwAfFgkl5QAyvMcQwV3,pDEZhqUr1XQg-nkEmAUXHw1OPFy9P4K0IjW9vJ87QPTOBNGeaY3ZPhWETc_XndlzpudCA-ij9N9RkA,갱붕이,13.0,1632027676000.0,294.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,zbGaqw5maBX0BroNviKe2mhFtfCHVRmKmMelYkBdsgJSTNw,디알엑스 제트,1295,1206,1118,True,False,False,True,2324,0.5189328743545611,zbGaqw5maBX0BroNviKe2mhFtfCHVRmKmMelYkBdsgJSTNw,P5iuc0rtA7I_nZ-D_UVFUWXlqIe7bsEfRcnQeCHFba7cR-_FuX05pXSz,Hc0lRK73eEtUBOcV-I7mtNv7L64H14FgWgUl270JzQM2M7AuJNenznrC-RxMqhVQ7Bm4_qVMuY9kzA,디알엑스 제트,4629.0,1632829574000.0,520.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,gxEV5XaAsp9f3RWyq0MXfEj5YKQOWUNoZ8LP_XZ77PHfkg,JustLikeThatKR,1288,756,684,True,False,False,True,1440,0.525,gxEV5XaAsp9f3RWyq0MXfEj5YKQOWUNoZ8LP_XZ77PHfkg,S5IUbdauaNbVZo78lscCpsvpyd0IM8K102MMCemcL5KQ,PNht-TgFGhhb1DAp7UNZqIYZUUD3TVP64-NxjqQ6YwzImbvqIF7KQd1mKhoElGnUnu7MqvSAKJfJXg,JustLikeThatKR,5030.0,1633758947539.0,400.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,fgUaZbB2chhPaoHBlrdQssfnj_SR6_IhqHBO85NxUoa2B6k,zxckas0dk,1281,546,473,True,False,False,False,1019,0.535819430814524,fgUaZbB2chhPaoHBlrdQssfnj_SR6_IhqHBO85NxUoa2B6k,Mr3lTXE8PvPWQn4AX6QuR6KAEToOo2jRgw7h4uQr1cG-5SA,TUq2QxNG13r-7Fd9kj3KK5CoPmwacMtdDG-TH6N4DHMDBxOp-mbW9taJaOulXxoKDhq6d9TmRZz7Fw,zxckas0dk,4216.0,1633604357000.0,490.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,aebRGaFVPPe6_zFvGPlAMQBS9y3f5jUXbRSO0YGkPeL7uMg,참새크면비둘기,1256,336,272,True,False,False,False,608,0.5526315789473685,aebRGaFVPPe6_zFvGPlAMQBS9y3f5jUXbRSO0YGkPeL7uMg,FAjpN_b2XSatjMCeVDuQizwPWHNOhYDYqOHJoJ3ON11E18Y,MobP1hl_U-nrJbV2oivLllhyFi692_k8X3_Rg43rLVYdeQ6bvRS8UE3_xBNXH-BoPPh87_taVal2Fw,참새크면비둘기,3849.0,1633498412000.0,484.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,wyXvBqiPVEm4DxnrvqqZwLdOBBDX-owOQ-lJwK1P7pp6Qk4,zzzusss,1230,402,326,True,False,False,False,728,0.5521978021978022,wyXvBqiPVEm4DxnrvqqZwLdOBBDX-owOQ-lJwK1P7pp6Qk4,SoFmjTMRI_J7YN2p-V4VMxznMvVe-lNM0H9IM7TzhVDklaU,7A8_azl85dg8MHrxqV9U3WLEjWRFZhRTdjVLzuXPCYr8rz7zXD8pBMP1ccI3XFQ8reEgNl9Te0yVZQ,zzzusss,4568.0,1633412911000.0,167.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ePhrav2ifVlnJbMC-aVCNjWXrFgqPpQkJE2LnRyyvpQTqrA,나는 준일하다,1230,337,268,True,False,False,False,605,0.5570247933884298,ePhrav2ifVlnJbMC-aVCNjWXrFgqPpQkJE2LnRyyvpQTqrA,6CSZUql3AwaMST2C48E0FTxgQ3CTXtesJJCgdIQIDdM-5SiYmq1IUXK5,Ie-REbSPw5Cfv6xQtH2hUDQZ2fuHcZrOvczG-dTmGqR5S2nbthM0GzP608J45pFd5Q0NXJnTHrtg2g,나는 준일하다,4933.0,1633550471000.0,302.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,0l2MhoDXO4cXrN1Ae3uAM7QaOaqVvQMGUiJCO_eHDhH6xhnU,세상이무섭단말야,1228,403,331,True,False,False,False,734,0.5490463215258855,0l2MhoDXO4cXrN1Ae3uAM7QaOaqVvQMGUiJCO_eHDhH6xhnU,Unf21lkYC1SO5zNdi3QYOkTKPp0nVZsadnkJ4i_mmzgFPgCJOj976RG-,eiofcwSWrOTfYK-np7VyoPGprKbw_3MHTGryF6LxZ8JBenGSaOigOF7_zuAGMfeWHgsAovjVnO9yqw,세상이무섭단말야,5092.0,1633676993000.0,144.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,okLETnwPi-ZS4N04jsImC6OELNgmrFUk_Ql6dq9AqppQVw0,오동1,1226,1156,1056,True,False,False,True,2212,0.5226039783001808,okLETnwPi-ZS4N04jsImC6OELNgmrFUk_Ql6dq9AqppQVw0,dG6xQblZAtfthW1BiGb22dNsfgBKVQ9HJ4gK1fOPLXJpJYgzhQ4IwMyp,Zm-Q7KFBsrQ4Fx0OGO8y62b_nuI-LA3O8AGdQqpcGZIKVf7LCgDLAnXwTXUdCVcKTCFLumRU37kaLw,오동1,4568.0,1633348039000.0,333.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ZaPQUiJ0m03eKk2LDGSPC1dyYgEly9Nkk06LNC_znfBXoJI,UPzhao641950117,1222,528,433,True,False,False,False,961,0.5494276795005203,ZaPQUiJ0m03eKk2LDGSPC1dyYgEly9Nkk06LNC_znfBXoJI,ViwO6RSh4OlLN3UoUXXrf0Ayyj4xKL3_kOxs2i5e59VSlmI,j2GiwMBNiN7XtvhxiMiMaaDbo44vK3c0QicI6VRT4KuWkOpgg6y-88fdGsWsMdlrLeenjd8jqbg-2w,UPzhao641950117,4655.0,1633434695000.0,128.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,QhJtAqSjCmteQKtbxl0Nf8DaZNWx7zu4G9_PhuqC7m5Xb8Q,T1 Zeus,1221,520,449,True,False,False,True,969,0.5366357069143447,QhJtAqSjCmteQKtbxl0Nf8DaZNWx7zu4G9_PhuqC7m5Xb8Q,uc5zvp6wL10doud-RKO8anICAuGvynLOwyZ-SUPPIpRUe9Q,PrVVLMar4ZP7Y9WwGgIO5pB5qMWyzmWWuN-Ty_8scLskNTwNlSHbj2i2qYXcYWqnpYRFT1tDi2RfSA,T1 Zeus,28.0,1633341124000.0,375.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,hFn4YWtw0zIxuxGTgLIftxtPjedSK3anjcApdhxMcHszkPQ,jkjkjkjkk,1216,1273,1208,True,False,False,False,2481,0.513099556630391,hFn4YWtw0zIxuxGTgLIftxtPjedSK3anjcApdhxMcHszkPQ,a6TbukxCOFzcJF7pmEp59G-TSbD_41JI2-2H2WxyTbGK9eQ,aQ41JGGTReOv7zGj2qCFNFndXXjEU6FgaNm1sXAYMb_OZ5AX6Y2kYNCwcO_0IGfU4iciyd2_a1P9gg,jkjkjkjkk,3860.0,1633576877000.0,739.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7JIQgDKkjW4DHP2C-l0rV_Mp8XcuKVnV7U786wSy2Ex9Fbw,El Matador 7 9,1201,882,813,True,False,False,False,1695,0.5203539823008849,7JIQgDKkjW4DHP2C-l0rV_Mp8XcuKVnV7U786wSy2Ex9Fbw,M9-9YBIvTcaH6T45oq2kuxGE0_JAyLetwqQDT8-jHW8jr3Q,QmcH_Gi9SisstU4Q7eoH4YYz9R38OmLJX6N3BszAacZLNEcdTyfm-g-8qmPFmtWKxR9ZDXbl_8X9og,El Matador 7 9,4764.0,1633511452000.0,593.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7zSlIV39Dm-H_kTo3ooFe6QsozuwSOF97CV1I5N2R61K1bE,Liiv gyuvee,1200,406,332,True,False,False,True,738,0.5501355013550135,7zSlIV39Dm-H_kTo3ooFe6QsozuwSOF97CV1I5N2R61K1bE,poiYMjclBtrVLnzAUBOaCY6nIkf3SSfJr-AQI20VZOvq4UI,3gOiclmjM_LTbczBxk32GKTJdSha8KQ_JtSNTRn86vtvboDHXxm8C9mndEuAZ27s1e1jfUr3pvarjQ,Liiv gyuvee,4636.0,1633665019000.0,637.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,9VULd_IQok4QBOgiMMsTwug-hGBXjyhAbsgTp8brZ7AHFCA,BRO Hena,1197,1157,1086,True,False,False,False,2243,0.5158270173874275,9VULd_IQok4QBOgiMMsTwug-hGBXjyhAbsgTp8brZ7AHFCA,E9cBdmBPEgCZwVktJAkWNoODqv8gbKs1TvgcH4qQZUimsw4,W4APtat3Ne6C7SFoOBqoXTCxb5Z_hasYHH7fCPBLfBAzRiX3dLRHq56wt1bexQ-y420hnxPhqQBvSw,BRO Hena,7.0,1631255234000.0,693.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,nqY9EgqVvsBNUbSVy30SjEvk3rznTY6juVNzBYWH6rI9ckM,아이러니zz,1193,595,506,True,False,False,False,1101,0.5404178019981835,nqY9EgqVvsBNUbSVy30SjEvk3rznTY6juVNzBYWH6rI9ckM,8SO3Wp7yPW6vAypZi_E_N37yb1f-Rn7AVoGdiskcO4met0-nloilARzD,ANV_4Klup4eSoCzwcUOyXeB88869mJuv_RHdZNFQwVzZ87sL9qCta8UyhjPPtAEQq3ilGwLpEiXbVQ,아이러니zz,29.0,1633154844000.0,504.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,KeaeF6wHUzew7uMnMK8jUN91XwwCZHCXZ06aI9M-y4z4sxE,KT VicLa,1170,591,522,True,False,False,True,1113,0.5309973045822103,KeaeF6wHUzew7uMnMK8jUN91XwwCZHCXZ06aI9M-y4z4sxE,jtrU1I_8lxnejbc-iibGVIlhrEf6Q5a9W3Stahe_KJzfdXmCDQqgXPPa,X2bVSNUkw2kI-u3pi9mw4dqswwUhb8QzZj9eMmr3L2TqVHztQFu3IPMVDqXuSeQ_kjZ7ot5B784OvQ,KT VicLa,1.0,1633437726000.0,232.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ISXjSGqnZ-XBOa1YPXvQiS3RPcuAcInpWpDpzQ5_xB4e1jM,둠심 YouTube,1169,411,321,True,False,False,False,732,0.5614754098360656,ISXjSGqnZ-XBOa1YPXvQiS3RPcuAcInpWpDpzQ5_xB4e1jM,M99PDifL2zQMZl0A_AvjfT7eiEK_OTMGsUL-1DNvtiJNDYA,Ivd02uoN1Ba9IA4ayUokC7YfMS0oYA9Xh-gqgXwe2qWHLWKXJ-lYJEU4Y79C16u2BwZ3rQLlIZ0eAg,둠심 YouTube,21.0,1633414394000.0,134.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,TWgSfB0OUmPSFMSOAAk_faa_jlojXTdTWcAtypenmFhOaP92LJQ-TYURUw,KT PerfecT,1168,838,752,True,False,False,False,1590,0.5270440251572327,TWgSfB0OUmPSFMSOAAk_faa_jlojXTdTWcAtypenmFhOaP92LJQ-TYURUw,T2ALfJ0ETrG_XBjdCA9sadDBJNUUJ9gvuFZ-UZv6yFlTF4nSfEVds0M5,n4YyYPsOZLe0sjEpmWpaAKLQjeRy5plrKGY1e8ZLuIh67-y7xd14HZSws4CJy-Wt_tC3S_kU5r7uPw,KT PerfecT,5118.0,1633758555432.0,164.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,bhpDgf0Lo7Nio50bNKJcEuQvX_V5z2UhYSaEY17cRAYKN3dHSweDN7cF1A,Jh2nhj2rjoh,1164,695,606,True,False,False,False,1301,0.5342044581091469,bhpDgf0Lo7Nio50bNKJcEuQvX_V5z2UhYSaEY17cRAYKN3dHSweDN7cF1A,7EbxS3KoZqsPCPOwa7jM2uPSYbULqffNbNI87fFcxCQ4E_FS4ozncybA,xl13ucBJ-jpk8N6pRsMz9cSxv0byzmFRKBimmbtzQVEuMmWeQ4DyPQR-kAXY7ckahKnBOm5oM-X1qQ,Jh2nhj2rjoh,4418.0,1633691766355.0,129.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,4XmQcGQ8B-gJCuYY7RkcpMQu6B9R5spT__eChVHoylnknds,Pz ZZang,1147,273,209,True,False,False,False,482,0.5663900414937759,4XmQcGQ8B-gJCuYY7RkcpMQu6B9R5spT__eChVHoylnknds,uYizW5F5w3aeEPFck7Gpr-aGCXZQ0HeD_uGojaAoNFr-qvo,zgzZyQHozJXTpJYQs3soOe3K7ckKUwuDCXxVyMggMnsNOy4kFhFFJ7alt7aPBjtYkCFj5rBAIf0aLg,Pz ZZang,6.0,1633429069000.0,223.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,S8yYx2jCb_IYp10jg7oD6LKdZ6ipWrH44JzXqP6tHrYp8DRNa5caENsJXA,chinajugle,1147,124,53,False,False,False,True,177,0.7005649717514124,S8yYx2jCb_IYp10jg7oD6LKdZ6ipWrH44JzXqP6tHrYp8DRNa5caENsJXA,2N6yi4zPW5FBSwob1DQcJeH0YiEtwOl5vdrKRPyw0bDcBhhFcleiXBRk,1HTu9gPhhSCipLxDAN2hNQVjxlkoeRfkJZ23J_cgGbamcAOYbOlTwmi3nYKAWyf-0q_DbqXkRm25vw,chinajugle,5092.0,1633649627000.0,49.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NKZBscA4KynNnGAXUjWWeuhs_5A_4WB32ELO0YTUV9_UY7c,Lehends,1143,695,621,True,False,False,False,1316,0.5281155015197568,NKZBscA4KynNnGAXUjWWeuhs_5A_4WB32ELO0YTUV9_UY7c,j4HoocSuLWyB4ktsSEvRUeYajQT4Xhn0eNO0GXvkVhaI_VU,fYLVNguTX0GdhLpuz9xY7ojFzOsUFthdThQAa7xcCzFlidl-jLcq6cy6DRjg98oG51v2CS1aaxuutg,Lehends,4295.0,1633578420787.0,433.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,RTWlCbJltfuRIF5-E8o_5e8_mfDaCQfXhMkP49oICXB9qqZpuUL2cdiZ5A,살퀸레,1143,615,540,True,False,False,False,1155,0.5324675324675324,RTWlCbJltfuRIF5-E8o_5e8_mfDaCQfXhMkP49oICXB9qqZpuUL2cdiZ5A,oti0M6HYE8vuMIaK9RXUR1h-PxInMmlAHmz92795wuCuNhpUDX_LP0bx,YULyOoihPik18ILjCJTOZhrFf_vwTbeLxkxNStj_931F7Fq2X-XlswrfhAWTCoTiGHpy01u76-1ayw,살퀸레,4533.0,1633564030000.0,182.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,uwIQj5x-ZAlwxRAWUqhvVoMCmDSkhwyvggkazpfjAy-l9-Q,푹 쉬면서 해요 ,1139,988,878,True,False,False,True,1866,0.5294748124330118,uwIQj5x-ZAlwxRAWUqhvVoMCmDSkhwyvggkazpfjAy-l9-Q,Y1YpM78eSAK5RztYCBK76vDcFL-Bs6aJqSNWfqX_14aKb5RX6KlLb9Y-,8iAuvxyNv8lt0brtXyVcNsl5xngGrIakvYp9LlTDbIyMwVFfNvHMzgFXWl_4uefreZvutOI7Eqi5ug,푹 쉬면서 해요 ,4447.0,1633488732000.0,387.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NG91nSMSR3igj54IunIGCkvXKczYZtwBSI_tq1LCOa5COCY,Pnpm,1138,243,177,True,False,False,False,420,0.5785714285714286,NG91nSMSR3igj54IunIGCkvXKczYZtwBSI_tq1LCOa5COCY,dylOEhdlteM_C0zTZN1yJ-eHgElEuSQlRXPqJjKrsJ_BCp8uDE6wLwXi,nhRcb4eBoskDL2V-6PECk1mZKXyEmDd0EhvvgTiM6prsyChIbym2St9FjW30yajtAgK7lU464BmsLg,Pnpm,23.0,1633581156000.0,235.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,JMQwUXyz0Tlsx-dwa4oIrJKGgNVcJFrnYXDBeC4azs8rSCg,deokdam,1131,595,525,True,False,False,False,1120,0.53125,JMQwUXyz0Tlsx-dwa4oIrJKGgNVcJFrnYXDBeC4azs8rSCg,1rz4QKzwj4PZ_ZRV54ChBb1JNFik5uxkfD1pEXkGYj4Y93I,-LYIdWNy9bfVOoh3ib6OuUUvgh2bpA7Pp9vtPluK9nZWiv5v-083JT6ga9Qt7q8DYHgrDgOTNJPEsw,deokdam,6.0,1633492925000.0,405.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_0BVroGMd-tcgraPEWlWh_B9f-Ba6jaqaSdgfLjPQfOcmvU,한영원,1123,327,248,True,False,False,False,575,0.568695652173913,_0BVroGMd-tcgraPEWlWh_B9f-Ba6jaqaSdgfLjPQfOcmvU,2WxEOU3YS9CcK0_LgsKIYVoTBaLJPjMSBp7AFdntHM_nkA8,icozkFcUxnFMsABUlPec3kZhMC-EB90Vj_OxgKEcyCUeI3SWM6LInTfyU-CKXJEedMlO8KA3yuzs-g,한영원,4535.0,1633500134000.0,136.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lbqPn5zmZs9n8P1rKjcFVES_fL5yGruHlw_l994UvfGkoZ0,Shadow HamBak ,1123,294,224,False,False,False,False,518,0.5675675675675675,lbqPn5zmZs9n8P1rKjcFVES_fL5yGruHlw_l994UvfGkoZ0,DsafwTA0voce55NvDrOPS6GIrivBj8RvTBGEhn5jBvGytAhtJ5OrJkZJ,CJ2IItaHwBwOknelqkHyxGuhLSnKs-on4pFvP1yHnNe-DQBKkv9HwzyWkZhLwdqZ1wFBGTPXT0-sFQ,Shadow HamBak ,1116.0,1633673142000.0,129.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,CYVYOMLm1tJebQzYs31vB99dSB11zzsPDuB4BmkMVVpLhws,DWG Muru,1122,793,724,True,False,False,False,1517,0.5227422544495716,CYVYOMLm1tJebQzYs31vB99dSB11zzsPDuB4BmkMVVpLhws,pvkqYOTuiS7RqUKLth99v1R6YmaMI7QF_NXHcs7I3N76XrbZEEmssZJ6,jQYNPD9NaVPDBMpKk-8euGcLunHFdgw-rJvYmCM7Cs8Bb4V9rfDPXmwvrYYltnMOF5tePDQni-POCA,DWG Muru,3591.0,1633520968614.0,314.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,MB2RpKXK5gZptzP_3JPU-pPaQOnMpwwrO7XsIPWctErKq3U,KT Way,1114,539,466,True,False,False,True,1005,0.536318407960199,MB2RpKXK5gZptzP_3JPU-pPaQOnMpwwrO7XsIPWctErKq3U,91jh01O1GxQgVROwU9DsZrL4A3u42TemM193qDhn83Stkws,SVRNZSssHOI2Z2ibjLl8NL4_XrxXeScqEae8Iu54HyRlLdokt5HvROh6fUBdoJa2z5Ap1n0uuHG-kA,KT Way,1114.0,1633758555432.0,397.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,VOeKB4lh3JOANs9sQI4s2WZ1Ul8LMs1xpZbQcdV71D_EEmPZzaWG8LvgDw,Shadow FA 03,1107,132,76,False,False,False,False,208,0.6346153846153846,VOeKB4lh3JOANs9sQI4s2WZ1Ul8LMs1xpZbQcdV71D_EEmPZzaWG8LvgDw,UGgYjFb5J9uLAfovR3L7gO46Tkkwgzg2LS2IcUzBx93aT0jf1rxvaTe8,hgYX6giHkA9dZcG2OrVVNwJKHjudc1a1Zzad-j9uG4CeTbFtACjTB4ay-AgRsZSBglCmhkksGuH7QQ,Shadow FA 03,4305.0,1633428371000.0,56.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,8I3IWJmN17UsJeMH1ptteWw8JCOyDD6vDpjcdVC784Fq9jE,구체맛좀볼래,1106,224,129,False,False,False,True,353,0.6345609065155807,8I3IWJmN17UsJeMH1ptteWw8JCOyDD6vDpjcdVC784Fq9jE,Zi7wFGubE4dHWdcqhSKueZl9jQQZsBKcn1wSBU-Adio5iQU,pVKd5vL44TRDmnCRY_PD_tvctH4qpQ95Io7539nAdo858Uwx6rOSzOrCImClICvpgQ9lr3Dmt3R5GQ,구체맛좀볼래,4903.0,1633083909000.0,85.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,SguIrUi8y737MANT8tL_F7umkqbCBnbQsi12BUPoMfG2zMY,호잇이,1104,844,776,True,False,False,True,1620,0.5209876543209877,SguIrUi8y737MANT8tL_F7umkqbCBnbQsi12BUPoMfG2zMY,GcUTI7FcxFXpIveZnMuibBFiWB1OFlLcbz5zIKRQTjFq748,x9GVvvTHoL2BaerLJDid5_IXoJpUqHQShAgcmkSxYjidfXREPfU1caaDkcd3KyllPx537BN5AZzwbg,호잇이,4107.0,1633478095000.0,638.0,
